,trackName,artistName,total_listens_track,genres
58598,Your Gold Teeth II,Steely Dan,1,roots rock
58597,Your Gold Teeth II,Steely Dan,1,rock
58596,Your Gold Teeth II,Steely Dan,1,psychedelic rock
38662,Pool Swimmers,Real Estate,1,new jersey indie
58595,Your Gold Teeth II,Steely Dan,1,mellow gold
58594,Your Gold Teeth II,Steely Dan,1,folk rock
39919,Ready / Problems - Recorded at Spotify Studios Stockholm,boy pablo,1,bedroom pop
39941,Ready for Love,Pixies,1,modern rock
39942,Ready for Love,Pixies,1,noise pop
39943,Ready for Love,Pixies,1,permanent wave
42121,Saturday Morning,Real Estate,1,indie rock
42123,Saturday Morning,Real Estate,1,lo-fi
42124,Saturday Morning,Real Estate,1,modern rock
40302,Repetition,Trampled By Turtles,1,new americana
42125,Saturday Morning,Real Estate,1,new jersey indie
42126,Saturday Morning,Real Estate,1,noise pop
40301,Repetition,Trampled By Turtles,1,jam band
40300,Repetition,Trampled By Turtles,1,indie folk
40299,Repetition,Trampled By Turtles,1,duluth indie
38572,Polk Salad Annie,Tony Joe White,1,modern blues
38571,Polk Salad Annie,Tony Joe White,1,mellow gold
38570,Polk Salad Annie,Tony Joe White,1,louisiana blues
38569,Polk Salad Annie,Tony Joe White,1,folk rock
38568,Polk Salad Annie,Tony Joe White,1,electric blues
38567,Polk Salad Annie,Tony Joe White,1,country rock
38566,Polk Salad Annie,Tony Joe White,1,classic rock
38565,Polk Salad Annie,Tony Joe White,1,blues rock
58405,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,noise pop
38564,Polk Salad Annie,Tony Joe White,1,blues
58406,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,shiver pop
42127,Saturday Morning,Real Estate,1,nu gaze
42128,Saturday Morning,Real Estate,1,shimmer pop
58407,You Wont Let Me Go,Ray Charles,1,adult standards
58408,You Wont Let Me Go,Ray Charles,1,classic soul
58409,You Wont Let Me Go,Ray Charles,1,jazz blues
58410,You Wont Let Me Go,Ray Charles,1,piano blues
40298,Repetition,Trampled By Turtles,1,deep new americana
40297,Repetition,Trampled By Turtles,1,bluegrass
42122,Saturday Morning,Real Estate,1,indietronica
42120,Saturday Morning,Real Estate,1,indie pop
58412,You Wont Let Me Go,Ray Charles,1,soul blues
42119,Saturday Morning,Real Estate,1,freak folk
57507,Words,Daya,1,pop
57506,Words,Daya,1,indie poptimism
57505,Words,Daya,1,electropop
57504,Words,Daya,1,edm
42101,Saturday,Yo La Tengo,1,alternative rock
42102,Saturday,Yo La Tengo,1,anti-folk
42103,Saturday,Yo La Tengo,1,art pop
42104,Saturday,Yo La Tengo,1,chamber pop
42105,Saturday,Yo La Tengo,1,dream pop
38573,Polk Salad Annie,Tony Joe White,1,roots rock
39990,Real In My Veins (feat. T-Shyne),Young Thug,1,rap
42106,Saturday,Yo La Tengo,1,freak folk
42107,Saturday,Yo La Tengo,1,indie folk
42108,Saturday,Yo La Tengo,1,indie pop
42109,Saturday,Yo La Tengo,1,indie rock
42110,Saturday,Yo La Tengo,1,lo-fi
42111,Saturday,Yo La Tengo,1,new jersey indie
42112,Saturday,Yo La Tengo,1,noise pop
42113,Saturday,Yo La Tengo,1,permanent wave
42114,Saturday,Yo La Tengo,1,slow core
42115,Saturday Morning,Real Estate,1,art pop
42116,Saturday Morning,Real Estate,1,chamber pop
42117,Saturday Morning,Real Estate,1,chillwave
42118,Saturday Morning,Real Estate,1,experimental pop
40305,Repetition,Trampled By Turtles,1,stomp and holler
40304,Repetition,Trampled By Turtles,1,roots rock
40303,Repetition,Trampled By Turtles,1,progressive bluegrass
58411,You Wont Let Me Go,Ray Charles,1,soul
58413,You Wont Let Me Go,Ray Charles,1,vocal jazz
57509,Words,Daya,1,tropical house
38546,Poles Apart,Pink Floyd,1,symphonic rock
38544,Poles Apart,Pink Floyd,1,psychedelic rock
38543,Poles Apart,Pink Floyd,1,progressive rock
38542,Poles Apart,Pink Floyd,1,classic rock
38541,Poles Apart,Pink Floyd,1,art rock
38540,Poles Apart,Pink Floyd,1,album rock
38539,Polaroids,Jay Prince,1,underground hip hop
38538,Polaroids,Jay Prince,1,uk alternative hip hop
51637,They Dont Know,SOB X RBE,1,trap
51636,They Dont Know,SOB X RBE,1,cali rap
51635,They Dated Steadily,Mink Mussel Creek,1,neo-psychedelic
38537,Polaroids,Jay Prince,1,trap soul
38536,Polaroids,Jay Prince,1,indie soul
38535,Polaroids,Jay Prince,1,indie r&b
38534,Polaroids,Jay Prince,1,alternative r&b
40292,Renegade,Eminem,1,rap
40291,Renegade,Eminem,1,hip hop
40290,Renegade,Eminem,1,g funk
40289,Renegade,Eminem,1,detroit hip hop
51634,They Cant Take That Away From Me,Ray Charles,1,vocal jazz
42144,Saturnz Barz (feat. Popcaan),Gorillaz,1,alternative hip hop
42145,Saturnz Barz (feat. Popcaan),Gorillaz,1,art pop
42146,Sauce,Manwolves,1,bedroom soul
42147,Savage (feat. Flux Pavilion & MAX),Whethan,1,edm
42148,Savage (feat. Flux Pavilion & MAX),Whethan,1,electropop
59253,us v them - live at madison square garden,LCD Soundsystem,1,electronica
59254,us v them - live at madison square garden,LCD Soundsystem,1,garage rock
42149,Savage (feat. Flux Pavilion & MAX),Whethan,1,indie pop
38545,Poles Apart,Pink Floyd,1,rock
58422,You Worry Me,Nathaniel Rateliff & The Night Sweats,1,stomp and holler
58419,You Worry Me,Nathaniel Rateliff & The Night Sweats,1,funk
58421,You Worry Me,Nathaniel Rateliff & The Night Sweats,1,rock
52103,"Three-Part Inventions, BWV 787-801: No.8 in F, BWV 794",Johann Sebastian Bach,1,baroque
52104,"Three-Part Inventions, BWV 787-801: No.8 in F, BWV 794",Johann Sebastian Bach,1,classical
52105,"Three-Part Inventions, BWV 787-801: No.8 in F, BWV 794",Johann Sebastian Bach,1,early music
52106,"Three-Part Inventions, BWV 787-801: No.8 in F, BWV 794",Johann Sebastian Bach,1,german baroque
52848,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,protopunk
58420,You Worry Me,Nathaniel Rateliff & The Night Sweats,1,indie folk
39991,Real In My Veins (feat. T-Shyne),Young Thug,1,trap
42132,Saturn,James McAlister,1,experimental pop
53097,Try Hard Fool,The Growlers,1,garage rock
52175,Tiger Mountain Peasant Song,Fleet Foxes,1,seattle indie
52174,Tiger Mountain Peasant Song,Fleet Foxes,1,modern rock
52173,Tiger Mountain Peasant Song,Fleet Foxes,1,indie rock
52847,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,permanent wave
53098,Try Hard Fool,The Growlers,1,indie garage rock
53099,Try Hard Fool,The Growlers,1,indie surf
52846,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,melancholia
52172,Tiger Mountain Peasant Song,Fleet Foxes,1,indie pop
52171,Tiger Mountain Peasant Song,Fleet Foxes,1,indie folk
51638,They Dont Know,SOB X RBE,1,vapor trap
52170,Tiger Mountain Peasant Song,Fleet Foxes,1,freak folk
52169,Tiger Mountain Peasant Song,Fleet Foxes,1,chamber pop
52518,Toes Across The Floor,Blind Melon,1,post-grunge
52519,Toes Across The Floor,Blind Melon,1,rock
52845,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,folk rock
52844,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,classic rock
52843,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,art rock
52842,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,alternative rock
57508,Words,Daya,1,post-teen pop
57510,Words,Daya,1,viral pop
39944,Ready for Love,Pixies,1,rock
58390,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,country rock
58392,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,jam band
58393,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,mellow gold
58394,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,psychedelic rock
58395,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,rock
58396,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,roots rock
52186,Till Its Done (Tutu),DAngelo,1,indie soul
52185,Till Its Done (Tutu),DAngelo,1,hip hop
52184,Till Its Done (Tutu),DAngelo,1,funk
52183,Till Its Done (Tutu),DAngelo,1,alternative r&b
52517,Toes Across The Floor,Blind Melon,1,pop rock
38598,Polly - 1992/Live at Reading,Nirvana,1,rock
38597,Polly - 1992/Live at Reading,Nirvana,1,post-grunge
38596,Polly - 1992/Live at Reading,Nirvana,1,permanent wave
38595,Polly - 1992/Live at Reading,Nirvana,1,grunge
38594,Polly - 1992/Live at Reading,Nirvana,1,alternative rock
52176,Tiger Mountain Peasant Song,Fleet Foxes,1,stomp and holler
52861,Transatlanticism (Demo),Death Cab for Cutie,1,modern rock
52860,Transatlanticism (Demo),Death Cab for Cutie,1,indie rock
42062,Satellite,Dave Matthews Band,1,jam band
42063,Satellite,Dave Matthews Band,1,neo mellow
42064,Satellite,Dave Matthews Band,1,pop rock
42065,Satellite,Guster,1,boston rock
42066,Satellite,Guster,1,indie pop
42067,Satellite,Guster,1,modern rock
42068,Satellite,Guster,1,neo mellow
42069,Satellite,Guster,1,pop rock
42070,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,alternative rock
58391,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,folk rock
58389,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,cosmic american
42072,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,classic rock
58388,You Win Again - Live in England 1972 Remastered Version,Grateful Dead,1,classic rock
38628,Polythene Pam - Esher Demo,The Beatles,1,rock
38627,Polythene Pam - Esher Demo,The Beatles,1,psychedelic rock
38626,Polythene Pam - Esher Demo,The Beatles,1,merseybeat
38625,Polythene Pam - Esher Demo,The Beatles,1,classic rock
38624,Polythene Pam - Esher Demo,The Beatles,1,british invasion
38623,Polythene Pam - Anthology 3 Version,The Beatles,1,rock
38622,Polythene Pam - Anthology 3 Version,The Beatles,1,psychedelic rock
38621,Polythene Pam - Anthology 3 Version,The Beatles,1,merseybeat
38620,Polythene Pam - Anthology 3 Version,The Beatles,1,classic rock
38619,Polythene Pam - Anthology 3 Version,The Beatles,1,british invasion
57633,Worst Behavior,Drake,1,canadian pop
52188,Till Its Done (Tutu),DAngelo,1,r&b
58591,Your Gold Teeth II,Steely Dan,1,classic rock
51656,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,roots rock
58590,Your Gold Teeth II,Steely Dan,1,art rock
58589,Your Gold Teeth II,Steely Dan,1,album rock
58378,"You Win Again - Live at Academy of Music, New York, NY, March 28, 1972",Grateful Dead,1,roots rock
58379,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,classic rock
58380,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,cosmic american
58381,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,country rock
58382,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,folk rock
58383,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,jam band
58384,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,mellow gold
58385,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,psychedelic rock
58386,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,rock
58387,"You Win Again - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,roots rock
52187,Till Its Done (Tutu),DAngelo,1,neo soul
42071,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,art rock
42073,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,folk rock
38574,Polk Salad Annie,Tony Joe White,1,swamp blues
58562,Your Covers Blown,Belle and Sebastian,1,baroque pop
58560,Your Covers Blown,Belle and Sebastian,1,alternative rock
38575,Polk Salad Annie,Tony Joe White,1,swamp pop
52859,Transatlanticism (Demo),Death Cab for Cutie,1,indie pop
51650,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,country rock
51649,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,cosmic american
51648,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,classic rock
53094,Truth Lies Low,Andrew Bird,1,indie rock
53095,Truth Lies Low,Andrew Bird,1,melancholia
53096,Truth Lies Low,Andrew Bird,1,stomp and holler
52853,Tranquility,Isaiah Rashad,1,underground hip hop
52852,Tranquility,Isaiah Rashad,1,rap
52851,Tranquility,Isaiah Rashad,1,hip hop
52850,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,rock
52849,Train Round The Bend - 2015 Remastered,The Velvet Underground,1,psychedelic rock
58397,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,chillwave
58398,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,experimental pop
58399,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,freak folk
58400,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,french shoegaze
58401,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,indie garage rock
58402,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,indie pop
58403,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,indietronica
58404,You Wont Be Missing That Part of Me,Melodys Echo Chamber,1,neo-psychedelic
39985,Real In My Veins (feat. T-Shyne),Young Thug,1,atl hip hop
39986,Real In My Veins (feat. T-Shyne),Young Thug,1,atl trap
39987,Real In My Veins (feat. T-Shyne),Young Thug,1,gangster rap
39988,Real In My Veins (feat. T-Shyne),Young Thug,1,melodic rap
39989,Real In My Veins (feat. T-Shyne),Young Thug,1,pop rap
58561,Your Covers Blown,Belle and Sebastian,1,anti-folk
58563,Your Covers Blown,Belle and Sebastian,1,chamber pop
42074,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,melancholia
58564,Your Covers Blown,Belle and Sebastian,1,indie folk
42075,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,permanent wave
42076,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,protopunk
42077,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,psychedelic rock
42078,Satellite Of Love - 2015 Remastered Demo Version,The Velvet Underground,1,rock
38587,Polly,Nirvana,1,rock
38586,Polly,Nirvana,1,post-grunge
38585,Polly,Nirvana,1,permanent wave
38584,Polly,Nirvana,1,grunge
38583,Polly,Nirvana,1,alternative rock
58570,Your Covers Blown,Belle and Sebastian,1,twee pop
51655,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,rock
51654,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,psychedelic rock
58569,Your Covers Blown,Belle and Sebastian,1,scottish rock
58568,Your Covers Blown,Belle and Sebastian,1,scottish indie
58567,Your Covers Blown,Belle and Sebastian,1,melancholia
58566,Your Covers Blown,Belle and Sebastian,1,indie rock
38582,Polly,Moses Sumney,1,la pop
38581,Polly,Moses Sumney,1,indie soul
38580,Polly,Moses Sumney,1,indie r&b
38579,Polly,Moses Sumney,1,escape room
38578,Polly,Moses Sumney,1,chamber pop
51653,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,mellow gold
51652,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,jam band
51651,"They Love Each Other - Live at Hartford Civic Center, October 14, 1983",Grateful Dead,1,folk rock
38577,Polly,Moses Sumney,1,art pop
38576,Polly,Moses Sumney,1,alternative r&b
58565,Your Covers Blown,Belle and Sebastian,1,indie pop
59156,pulse (v.1),LCD Soundsystem,1,rock
53035,"Truckin - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,psychedelic rock
57634,Worst Behavior,Drake,1,hip hop
39309,Put Your Money on Me,Arcade Fire,1,alternative rock
39665,Ram On - Remastered 2012,Paul McCartney,1,art rock
40722,Rise To Me,The Decemberists,1,indie folk
40721,Rise To Me,The Decemberists,1,chamber pop
39666,Ram On - Remastered 2012,Paul McCartney,1,classic rock
52994,Troublemaker,Beach House,1,chillwave
39667,Ram On - Remastered 2012,Paul McCartney,1,folk rock
39668,Ram On - Remastered 2012,Paul McCartney,1,mellow gold
39669,Ram On - Remastered 2012,Paul McCartney,1,rock
39670,Ram On - Remastered 2012,Paul McCartney,1,soft rock
52995,Troublemaker,Beach House,1,dream pop
39313,Put Your Money on Me,Arcade Fire,1,dance-punk
39312,Put Your Money on Me,Arcade Fire,1,chamber pop
39311,Put Your Money on Me,Arcade Fire,1,canadian indie
39310,Put Your Money on Me,Arcade Fire,1,baroque pop
39308,Put Your Money on Me,Arcade Fire,1,alternative dance
58770,Youve Got The Love - Jamie xx Rework,Florence + The Machine,1,art pop
41045,Roll (Burbank Funk),The Internet,1,alternative r&b
41046,Roll (Burbank Funk),The Internet,1,indie soul
41047,Roll (Burbank Funk),The Internet,1,lgbtq+ hip hop
57943,You,Q-Tip,1,hardcore hip hop
39307,Put You On,Anderson .Paak,1,escape room
39306,Put Some Stank on It,The Macpodz,1,michigan indie
40720,Rise To Me,The Decemberists,1,canadian indie
40719,Rise To Me,The Decemberists,1,baroque pop
39305,Put Out Your Shoulder,Night Moves,1,indie rock
40718,Rise To Me,The Decemberists,1,anti-folk
40717,Rise To Me,The Decemberists,1,alternative rock
57942,You,Q-Tip,1,east coast hip hop
57941,You,Q-Tip,1,alternative hip hop
58187,"You Dont Love Me (No, No, No) - Extended Mix",Dawn Penn,1,rock steady
39664,Ram On - Remastered 2012,Paul McCartney,1,album rock
39661,Raleigh Soliloquy Pt. III,Sublime,1,ska punk
52648,Tonights The Kind Of Night,Noah And The Whale,1,stomp and holler
39656,Rake It Up (feat. Nicki Minaj),Yo Gotti,1,rap
51863,This Is What You Came For (feat. Rihanna),Calvin Harris,1,edm
58968,do a little dope (live),Field Medic,1,indie rock
58969,do a little dope (live),Field Medic,1,small room
58970,do re mi,blackbear,1,pop
58971,do re mi,blackbear,1,pop rap
51862,This Is What You Came For (feat. Rihanna),Calvin Harris,1,dance pop
52990,Trouble On My Mind,Pusha T,1,underground hip hop
52991,Troublemaker,Beach House,1,art pop
52992,Troublemaker,Beach House,1,baltimore indie
52993,Troublemaker,Beach House,1,chamber pop
58972,drip bounce _ 7_24_18,Toro Y Moi,1,alternative dance
40726,Rise To Me,The Decemberists,1,modern rock
40725,Rise To Me,The Decemberists,1,modern folk rock
40724,Rise To Me,The Decemberists,1,indie rock
39657,Rake It Up (feat. Nicki Minaj),Yo Gotti,1,southern hip hop
39314,Put Your Money on Me,Arcade Fire,1,garage rock
39658,Rake It Up (feat. Nicki Minaj),Yo Gotti,1,trap
40723,Rise To Me,The Decemberists,1,indie pop
39659,Raleigh Soliloquy Pt. III,Sublime,1,reggae fusion
52368,Timothy,Tennis,1,denver indie
52369,Timothy,Tennis,1,dream pop
52370,Timothy,Tennis,1,electropop
52371,Timothy,Tennis,1,experimental pop
52372,Timothy,Tennis,1,indie pop
52373,Timothy,Tennis,1,indie rock
39660,Raleigh Soliloquy Pt. III,Sublime,1,ska mexicano
39318,Put Your Money on Me,Arcade Fire,1,modern rock
39317,Put Your Money on Me,Arcade Fire,1,indietronica
39316,Put Your Money on Me,Arcade Fire,1,indie rock
39315,Put Your Money on Me,Arcade Fire,1,indie pop
58192,You Got Me,The Roots,1,alternative hip hop
52647,Tonights The Kind Of Night,Noah And The Whale,1,indie pop
