,trackName,artistName,total_listens_track,genres
45295,"Space - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,psychedelic rock
45288,Space,Latium,1,white noise
56007,What a Job,Devin The Dude,1,dirty south rap
45281,Southwark,Yumi Zouma,1,vapor soul
51067,The Sweet Science (Live at Madison Square Garden),Vulfpeck,1,ann arbor indie
56001,What You Wont Do for Love,Bobby Caldwell,1,yacht rock
45310,Space Race,Billy Preston,1,soul
45307,Space Hos,Danger Doom,1,hip hop
45305,Space Cadet (feat. Gunna),Metro Boomin,1,trap
45300,Space Cadet,The Murlocs,1,neo-psychedelic
55993,What You Want,Toro Y Moi,1,alternative dance
56045,Whatever,Ty Segall,1,garage pop
45253,Southern Sun,Boy & Bear,1,australian indie
56054,Whatever Gets You Thru The Night - Remastered 2010,John Lennon,1,album rock
51080,The Theory of Everything,Johannes Bornlof,1,focus
45270,Southside,Lloyd,1,urban contemporary
45261,Southernplayalisticadillacmuzik,OutKast,1,southern hip hop
45114,Soul Child,Zak Abel,1,uk contemporary r&b
51136,The Trip,Still Corners,1,chillwave
44981,Something in the Way She Moves,James Taylor,1,soft rock
44971,Something Wild,Radiator Hospital,1,philly indie
56199,When I Lost My Baby/St. Louis Blues/Careless Love/John Henry,Big Walter Horton,1,blues
44986,Sometimes,Heems,1,escape room
56205,When Im 64,Tig Notaro,1,comedy
44987,Sometimes - Remix Instrumental,J Dilla,1,alternative hip hop
56174,When I Get Home - Remastered 2009,The Beatles,1,merseybeat
45020,"Sonata III (G Moll), BWV 1029: Adagio",Johann Sebastian Bach,1,german baroque
45016,Son of a Preacher Man,Dusty Springfield,1,vocal jazz
56177,When I Get There,Big Wild,1,electropop
56206,When Im Down,Whethan,1,edm
45111,Sorry Seems To Be The Hardest Word,Ray Charles,1,vocal jazz
44948,Something On Your Mind,Karen Dalton,1,folk
56231,When Im With You,Best Coast,1,indie pop
44939,Something Like Olivia,John Mayer,1,singer-songwriter
56239,When It Rains It Pours,Luke Combs,1,contemporary country
56250,When It Was Wrong (Live),The California Honeydrops,1,bay area indie
56215,When Im Sixty Four,The Beatles,1,british invasion
56225,When Im Sixty-Four - Remix,The Beatles,1,british invasion
51117,The Trash the Trash the Trash,Jeff Rosenstock,1,modern power pop
45093,Soothsayer,Of Monsters and Men,1,pop rock
45088,Soon the New Day (feat. Norah Jones),Talib Kweli,1,southern hip hop
56120,Whats the World Got in Store,Wilco,1,chamber pop
45071,Sonora,Spendtime Palace,1,indie garage rock
45070,Song of the South,Alabama,1,country rock
45067,Song for Wilde,MGMT,1,rock
45104,Sorry,Hala,1,indie garage rock
45103,Sorry,Beyoncé,1,r&b
45099,Sorrow,The National,1,modern rock
56113,Whats Up?,4 Non Blondes,1,new wave pop
56129,What’s The New Mary Jane - Esher Demo,The Beatles,1,british invasion
56156,When A Fire Starts To Burn,Disclosure,1,tropical house
45053,Song For Zula,Phosphorescent,1,swedish americana
53414,Two Years of Torture,Ray Charles,1,vocal jazz
56169,When Did We Stop,New Move,1,portland indie
56153,Wheelz of Steel,OutKast,1,southern hip hop
56141,Wheelhouse,Kurt Vile,1,indie folk
56134,Wheat,Wilderado,1,deep new americana
0,$$$,Vundabar,1,boston indie
38330,"Playing in the Band - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973",Grateful Dead,1,roots rock
12601,"Dire Wolf - Live at Boston Garden, September 25, 1991",Grateful Dead,1,rock
12564,Dip Dip,21 Savage,1,rap
12585,Dire Wolf - Live,Grateful Dead,1,classic rock
12560,Ding-a-ling-a-ring-a-ling,Sufjan Stevens,1,singer-songwriter
12549,Dimming Light,Tennis,1,dream pop
12542,Digital Dash,Drake,1,toronto rap
12543,Digital Love,Daft Punk,1,electro
12603,"Dire Wolf - Live at Civic Arena, Pittsburgh, PA, April 2, 1989",Grateful Dead,1,classic rock
12688,Dirty Paws - LIVE FROM VATNAGARÐAR,Of Monsters And Men,1,stomp and holler
12689,Dirty Sexy Money,The Struts,1,glam rock
12692,Dirty Shoes (feat. Gunna),Young Thug,1,atl hip hop
12746,Disco Ulysses (Instrumental),Vulfpeck,1,ann arbor indie
12750,Disconnected,Joe Hertler & The Rainbow Seekers,1,michigan indie
12751,Dishes,Jeff Rosenstock,1,alternative emo
12657,Direction,Mat Kerekes,1,alternative emo
12661,Dirt,Phish,1,blues rock
12447,Diamonds on the Soles of Her Shoes,Paul Simon,1,classic rock
12413,Diamond,Spin Doctors,1,alternative rock
12417,Diamond Eyes,Inner Wave,1,indie garage rock
12434,Diamond Rings,Tennis,1,art pop
12412,Diamond,Empty Country,1,indie rock
12397,Devil’s Girl,Jess Williamson,1,alternative americana
12379,"Devil In Her Heart - Live At The BBC For Pop Go The Beatles / 25th September, 1963",The Beatles,1,psychedelic rock
12335,Despite Repeated Warnings,Paul McCartney,1,soft rock
12366,Detroit,Gorillaz,1,alternative hip hop
12373,Devil Eyes,Hippie Sabotage,1,edm
12396,Devils Pie - A Cappella,DAngelo,1,urban contemporary
12492,Different,SOB X RBE,1,vapor trap
12493,Different Beginning,Kylian Rebour,1,focus
12494,Different Kind of Fine,Zac Brown Band,1,contemporary country
12517,Dig A Pony - Anthology 3 Version,The Beatles,1,british invasion
12532,Dig Up,Rolling Blackouts Coastal Fever,1,australian garage punk
12489,Die with a Smile,FKJ,1,indie soul
12457,Diamonds or Twine,Ryan Hurd,1,country pop
12468,Didnt Cha Know,Erykah Badu,1,afrofuturism
12485,Die Alone,Slow Pulp,1,chicago indie
12981,Doctor My Eyes,Jackson Browne,1,soft rock
12963,Doctor Jazz,Jelly-Roll Morton,1,louisiana blues
12919,Do Ya,Dumpstaphunk,1,jam band
12908,Do The Trick,Dr. Dog,1,stomp and holler
12913,Do What You Gotta Do,Clarence Carter,1,classic soul
12935,Do You Love Me,Guster,1,pop rock
12928,Do You Feel What Im Feeling?,Warren Hill,1,smooth jazz
12988,Doctor Wu,Steely Dan,1,album rock
13020,Dogs Got a Bone,The Beta Band,1,alternative rock
13023,Dogs On a Doe,Spin Doctors,1,alternative rock
13029,Doin Time,Lana Del Rey,1,art pop
13034,Doing Yoga,Kazy Lambist,1,french indie pop
13047,Dollar Bills (feat. Steve Lacy),Syd,1,alternative r&b
13012,Dog Milk,Palm,1,philly indie
13005,Does He Really Care,together PANGEA,1,indie punk
13000,Dodging Assassins,Spin Doctors,1,alternative rock
12843,Dizzy Miss Lizzy - Live / Remastered,The Beatles,1,classic rock
12792,Distant Light,Dr. Dog,1,indie rock
12815,Divina,Toro Y Moi,1,alternative dance
12823,Divine Structure,Charlotte Funke,1,background music
12769,Disparate Youth,Santigold,1,indietronica
12773,Dissin,Acid Dad,1,neo-psychedelic
12782,Distance,The Macpodz,1,michigan indie
12783,Distant Land,Madlib,1,alternative hip hop
12878,"Do It, Try It",M83,1,french shoegaze
12890,Do Nothing Til You Hear From Me,Louis Armstrong,1,adult standards
12877,Do It Now,Paul McCartney,1,soft rock
12853,Do I Ever Cross Your Mind?,Ray Charles,1,classic soul
12847,Dizzy Miss Lizzy - Remastered 2009,The Beatles,1,british invasion
14183,"Eat, Sleep, Wake (Nothing But You) - Single Version",Bombay Bicycle Club,1,british indie rock
12002,Dear Black Son,Brother Ali,1,underground rap
11984,Dear Angie - Remastered 2010,Badfinger,1,soft rock
11986,Dear Avery,The Decemberists,1,alternative rock
11968,"Deal - Live at Veterans Memorial Coliseum, New Haven, CT, May 10, 1978",Grateful Dead,1,roots rock
12003,Dear Lover - Single Version,Mary Wells,1,brill building pop
11959,"Deal - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,1,roots rock
12025,Dear Mr. Fantasy,Traffic,1,symphonic rock
12050,"Dear Prudence - Vocal, Guitar & Drums",The Beatles,1,british invasion
12055,Dear Sense (with MAX),Louis The Child,1,edm
12068,Dearly Departed - Live from Spotify Sxsw 2014 (feat. Esme Patterson),Shakey Graves,1,austin americana
11890,Dead To Me,Kali Uchis,1,pop
11872,Dead Flowers - Remastered,The Rolling Stones,1,protopunk
11874,Dead Record Player,Dr. Dog,1,alternative rock
11886,Dead Sea,The Lumineers,1,folk-pop
11855,Dead Alive - Flipped,The Shins,1,albuquerque indie
11832,Dazed and Confused,Led Zeppelin,1,classic rock
11835,Dazed and Confused - 2007 Remaster,Led Zeppelin,1,album rock
11891,Dead and Gone,DRAMA,1,alternative r&b
11940,"Deal - Live at Oakland Coliseum Stadium, Oakland, CA, October 10, 1976",Grateful Dead,1,rock
11942,"Deal - Live at Paramount Northwest Theatre, Seattle, WA, July 21, 1972",Grateful Dead,1,classic rock
11927,"Deal - Live at Lyceum, London, England 5/24/1972",Grateful Dead,1,folk rock
12078,"Death Dont Have No Mercy - Live at the Fillmore West, San Francisco, CA 2/27/69; 2017 Remaster",Grateful Dead,1,classic rock
12285,Desert Parade,Rand Aldo,1,calming instrumental
12258,Demons Eye,Deep Purple,1,classic rock
12264,Denmark / Van Gogh & Gone,Psychedelic Porn Crumpets,1,australian garage punk
12269,Der Mensch muß auf den Mars,Haindling,1,austropop
12273,Derailed,Joyce Manor,1,alternative emo
12255,Demons Cave,Roy Irwin,1,nz indie
12239,Delete Forever,Grimes,1,electropop
12220,Deep in the Woods (Bonus Track),Tennis,1,indie surf
12222,Def Click,The OMys,1,alternative r&b
12248,Delilah,Kweku Collins,1,underground hip hop
12249,Demon Days,Gorillaz,1,alternative hip hop
12293,Desire Be Desire Go - Live,Tame Impala,1,australian psych
12314,"Desolation Row - Live at Royal Albert Hall, London, UK - May 26, 1966",Bob Dylan,1,mellow gold
12318,Desperados Waiting For A Train,Guy Clark,1,alternative country
12301,Desolation Row,Bob Dylan,1,classic rock
12295,Desire Me,Sam Cooke,1,adult standards
12135,Debra,Beck,1,rock
12105,Death at the Movies,Car Seat Headrest,1,anti-folk
12119,Death of a Salesman,Kweku Collins,1,underground hip hop
12120,Death of an Interior Decorator,Death Cab for Cutie,1,indie pop
12103,Death Spiral,Dirty Projectors,1,stomp and holler
12136,Dec. 25th,Kweku Collins,1,underground hip hop
12172,Deep Blue Sea - Daniel Rossen Home Recording,Grizzly Bear,1,alternative dance
12193,"Deep Elem Blues - Live at Harpur College, Binghamton, NY, May 2, 1970",Grateful Dead,1,cosmic american
12207,Deep Green,Big Red Machine,1,chamber pop
12191,Deep Elem Blues - Live,Jerry Garcia Acoustic Band,1,jam band
12190,Deep Down Body Thurst,N.E.R.D,1,hip hop
13051,Domino,Moon Taxi,1,indie pop
13791,"Drums - Live at Oakland Coliseum Stadium, Oakland, CA, October 9, 1976",Grateful Dead,1,classic rock
13773,"Drums - Live at Bickershaw Festival, Wigan, England 5/7/1972",Grateful Dead,1,classic rock
13782,"Drums - Live at Harpur College, Binghamton, NY, May 2, 1970",Grateful Dead,1,classic rock
13772,Drum Test,Night Moves,1,indie rock
13771,Drum,Real Estate,1,shimmer pop
13745,Drugs,Kevin Abstract,1,lgbtq+ hip hop
13747,Drugs,M.A.G.S.,1,buffalo ny indie
13748,Drugs & Liquor,The Copper Children,1,deep new americana
13749,Drugs & The Internet,Lauv,1,pop
13743,Drug Money (feat. Future),Yo Gotti,1,trap
13823,"Drums - Lyceum, London, England 5/26/1972",Grateful Dead,1,mellow gold
13827,"Drums - Olympia Theatre, Paris, France 5/4/1972",Grateful Dead,1,classic rock
13883,Drunk On A Plane,Dierks Bentley,1,contemporary country
13801,"Drums - Live at Veterans Memorial Coliseum, New Haven, CT, May 10, 1978",Grateful Dead,1,cosmic american
13896,Drunk on Your Love,Brett Eldredge,1,contemporary country
13666,Drive Desperate,Cold War Kids,1,indie pop
13626,Dreams-Come-True-Girl,Cass McCombs,1,roots rock
13633,Drift Away,Clarence Carter,1,classic soul
13657,Drinkin Beer And Wastin Bullets,Luke Bryan,1,contemporary country
13660,Drive,R.E.M.,1,alternative rock
13664,Drive,RIOPY,1,neo-classical
13613,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,1,southern hip hop
13584,Dreaming My Dreams with You - Live,Waylon Jennings,1,country rock
13595,Dreams Ft. Sir Bishop,Koresma,1,vapor twitch
13705,Drop The Game,Flume,1,downtempo
13708,Drop by Drop,The California Honeydrops,1,bay area indie
13730,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1,melodic rap
13676,"Drive My Car - Recorded At Abbey Road Studios, London",Paul McCartney,1,folk rock
13701,Drop Me Off In New Orleans,Kermit Ruffins,1,new orleans jazz
13687,Drivers,John Andrews & The Yawns,1,psychedelic folk rock
13688,Driving,Delicate Steve,1,new jersey indie
14074,Early Roman Kings,Bob Dylan,1,rock
14046,ES Tales,Jay Rock,1,gangster rap
14054,Eagle Beach,White Reaper,1,indie punk
14056,Early,Homeshake,1,indie garage rock
14044,ELT,Wilco,1,stomp and holler
14029,EKG,Wilco,1,stomp and holler
14142,Easy Living,Billie Holiday,1,lounge
14146,Easy Love,Sigala,1,dance pop
14158,Easy Wind - 2013 Remaster,Grateful Dead,1,classic rock
14133,Easy Bake (feat. Kendrick Lamar & SZA),Jay Rock,1,underground hip hop
14105,East Of The Sun (West Of The Moon) - Mono Version,Louis Armstrong,1,soul
14089,"Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni",Jazz Liberatorz,1,alternative hip hop
13944,Dumb Luck,Real Estate,1,experimental pop
13922,Dublin Blues,Guy Clark,1,new americana
13932,Dull Boy,The Growlers,1,garage rock
13935,Dumb Age - Shwing Shift Edit,Extrawelt,1,electronica
13906,Dry Your Eyes,Kevin Morby,1,kc indie
13914,Dræm Girl,No Vacation,1,indie garage rock
14018,EARFQUAKE,"Tyler, The Creator",1,rap
13993,Dyer Maker - 2007 Remaster,Led Zeppelin,1,album rock
14003,Déjà Vu,Roger Waters,1,album rock
14011,E-Mac (Interlude),OutKast,1,atl hip hop
13989,Dust On The Ground,Bombay Bicycle Club,1,rock
13958,Duncan And Jimmy,The New Basement Tapes,1,indie folk
13572,Dreaming,Tennis,1,shimmer pop
13234,Dont Let the Sun Catch You Cryin - 2016 Mono Remaster,Ray Charles,1,soul
13211,Dont Let Our Youth Go to Waste,Galaxie 500,1,lo-fi
13223,Dont Let the Sun Catch You Cryin,Ray Charles,1,adult standards
13186,Dont Leave Me Now,Pink Floyd,1,album rock
13184,Dont Know Why,Norah Jones,1,neo mellow
13273,Dont Move,Phantogram,1,electropop
13281,Dont Need No,Punch Brothers,1,banjo
13289,Dont Owe You a Thang,Gary Clark Jr.,1,blues rock
13244,Dont Look Back,Boston,1,country rock
13237,Dont Lie,Vampire Weekend,1,baroque pop
13269,Dont Mind,Kent Jones,1,viral trap
13261,Dont Make Me Wait,The Dip,1,funk
13107,Dont Bring Me Down (Bonus Track),The Animals,1,classic rock
13077,Dondante,My Morning Jacket,1,jam band
13084,Done Right Discount Flooring,Joyce Manor,1,alternative emo
13089,Dont Believe A Thing I Say,Jack Johnson,1,neo mellow
13090,Dont Believe A Thing I Say - Commentary Version,Jack Johnson,1,neo mellow
13091,Dont Blame Yourself,Chaz Bundick Meets The Mattson 2,1,neo-psychedelic
13061,Dominoes,Paul McCartney,1,folk rock
13065,Domo23,"Tyler, The Creator",1,hip hop
13070,Doncamatic (feat. Daley),Gorillaz,1,alternative hip hop
13151,Dont Forget,Jeff Tweedy,1,singer-songwriter
13168,Dont Get Taken - Audiotree Live Version,Acid Dad,1,neo-psychedelic
13169,Dont Give Up On Me,Armin van Buuren,1,edm
13172,Dont Hurt Yourself (feat. Jack White),Beyoncé,1,dance pop
13176,Dont Know How To Keep Loving You,Julia Jacklin,1,art pop
13138,"Dont Ease Me In - Live at Harpur College, Binghamton, NY, May 2, 1970",Grateful Dead,1,folk rock
13123,Dont Come Home Today,Good Morning,1,experimental pop
13505,Dracula,Gorillaz,1,art pop
13465,Down Under,Men At Work,1,rock
13474,Down the Highway,Bob Dylan,1,album rock
13496,Downton Abbey Suite (From Downton Abbey),Johannes Bornlöf,1,calming instrumental
13500,Dr. Baker,The Beta Band,1,alternative rock
13441,Down Beside Em,Cotton Jones,1,funk
13433,Double Dare,Yo La Tengo,1,permanent wave
13436,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,1,hip hop
13512,Drag,Day Wave,1,bay area indie
13545,Dream Cave,Cloud Control,1,australian indie folk
13547,Dream Girl - Audiotree Live Version,No Vacation,1,indie garage rock
13557,Dreamgaze,CASTLEBEAT,1,bedroom pop
13560,Dreamin Fast,Mac DeMarco,1,edmonton indie
13532,Dramamine,Jeff Rosenstock,1,modern power pop
13521,Dragon,The Beta Band,1,scottish indie
13522,Dragonball Durag,Thundercat,1,afrofuturism
13322,Dont Tell Me You Love Me,Big Sean,1,detroit hip hop
13343,Dont Wanna Leave,Jacob Latimore,1,alternative r&b
13346,Dont Watch Me Cry,Jorja Smith,1,pop
13364,Dont You Know,Ray Charles,1,adult standards
13321,Dont Take It Too Bad,Townes Van Zandt,1,traditional folk
13306,Dont Play No Game That I Cant Win - Edit,Beastie Boys,1,old school hip hop
13371,Dont You Lose,Okey Dokey,1,indie garage rock
13412,Dopey Joe,The Velvet Underground,1,rock
13400,Dope Dealer,ScHoolboy Q,1,underground hip hop
13373,Dont You Think This Outlaw Bits Done Got out of Hand - Live,Waylon Jennings,1,country
13381,Donuts (Outro),J Dilla,1,detroit hip hop
13377,Dontcha,The Internet,1,alternative r&b
13383,Doobie In My Pocket,Keller Williams,1,jam band
11830,Dayzed Inn Daydreams,Ariel Pink,1,nu gaze
10310,Cool It Down - 2015 Remastered,The Velvet Underground,1,art rock
10265,Contact,Logic,1,dmv rap
10277,Conversation 16,The National,1,chamber pop
10286,Convex,St. Paul & The Broken Bones,1,funk
10290,Cookie Jar,Jack Johnson,1,neo mellow
10304,Cool Cat Vibe,Babe Rainbow,1,australian garage punk
10308,Cool God,Jack Symes,1,deep new americana
10263,Constellations,Jack Johnson,1,neo mellow
10262,Constant Headache,Joyce Manor,1,pop punk
10229,Congratulations - Erol Alkan Remix,MGMT,1,modern rock
10219,Congratulations,Post Malone,1,melodic rap
10254,Consecutive Normal Punches (feat. Buddy),Domo Genesis,1,alternative hip hop
10210,Congratulations,Eric Nam,1,korean pop
10343,Cop Shoot Cop...,Spiritualized,1,britpop
10371,Copy Cat (feat. Tierra Whack),Melanie Martinez,1,pop
10375,Corinna - From The Natchl Blues,Taj Mahal,1,acoustic blues
10327,Cool Waves,Spiritualized,1,art rock
10157,Compound Fracture,My Morning Jacket,1,rock
10119,Communication Breakdown - 2007 Remaster,Led Zeppelin,1,classic rock
10135,Complete,Bluestaeb,1,chillhop
10146,Complicated,Mura Masa,1,channel islands indie
10117,Communication,Disq,1,wisconsin indie
10099,Common Sense,Wilco,1,chamber pop
10092,Common Ground (Get It Goin On) (feat. Spanky),A Tribe Called Quest,1,hardcore hip hop
10206,Confidence,Ocean Alley,1,australian reggae fusion
10185,Confessions,BADBADNOTGOOD,1,canadian modern jazz
10188,Confessions of a Dangerous Mind,Logic,1,conscious hip hop
10197,Confidante,Paul McCartney,1,album rock
10183,Coney Island Baby,Lou Reed,1,singer-songwriter
10172,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056 - Piano performance: 3. Presto",Johann Sebastian Bach,1,classical
10160,Compton,Guerilla Black,1,west coast rap
10161,Compton,Kendrick Lamar,1,conscious hip hop
10165,Con Altura,Rosalía,1,r&b en espanol
10708,Crimson Tide,Destroyer,1,indie pop
10631,Cream Puff War - 2018 Remaster,Grateful Dead,1,country rock
10613,Crazy Love - Live,Ray Charles,1,adult standards
10620,Cream Puff War - 2017 Remaster,Grateful Dead,1,classic rock
10607,"Crazy Fingers - Live at Boston Garden, September 25, 1991",Grateful Dead,1,roots rock
10592,Crappy Love Song (Live in Berlin),Theo Katzman,1,retro soul
10576,Crabs In A Bucket,Vince Staples,1,underground hip hop
10577,"Crack In the Pearl, Pt. II (feat. Stevie Wonder & Jeff Bhasker)",Mark Ronson,1,dance pop
10587,Cracking,Crumb,1,indie garage rock
10593,Crappy Love Song - Audiotree Live Version,Theo Katzman,1,modern funk
10598,Crazy About You,Mtbrd,1,chillhop
10674,Crew Love,Drake,1,hip hop
10694,Crimson Line,Joe Hertler & The Rainbow Seekers,1,michigan indie
